OBJECTID,MUID,SEQN,SNAM,S5ID,CMPPCT,NLAYERS,HYDGRP,SOL_ZMX,ANION_EXCL,SOL_CRK,TEXTURE,SOL_Z1,SOL_BD1,SOL_AWC1,SOL_K1,SOL_CBN1,CLAY1,SILT1,SAND1,ROCK1,SOL_ALB1,USLE_K1,SOL_EC1,SOL_Z2,SOL_BD2,SOL_AWC2,SOL_K2,SOL_CBN2,CLAY2,SILT2,SAND2,ROCK2,SOL_ALB2,USLE_K2,SOL_EC2,SOL_Z3,SOL_BD3,SOL_AWC3,SOL_K3,SOL_CBN3,CLAY3,SILT3,SAND3,ROCK3,SOL_ALB3,USLE_K3,SOL_EC3,SOL_Z4,SOL_BD4,SOL_AWC4,SOL_K4,SOL_CBN4,CLAY4,SILT4,SAND4,ROCK4,SOL_ALB4,USLE_K4,SOL_EC4,SOL_Z5,SOL_BD5,SOL_AWC5,SOL_K5,SOL_CBN5,CLAY5,SILT5,SAND5,ROCK5,SOL_ALB5,USLE_K5,SOL_EC5,SOL_Z6,SOL_BD6,SOL_AWC6,SOL_K6,SOL_CBN6,CLAY6,SILT6,SAND6,ROCK6,SOL_ALB6,USLE_K6,SOL_EC6,SOL_Z7,SOL_BD7,SOL_AWC7,SOL_K7,SOL_CBN7,CLAY7,SILT7,SAND7,ROCK7,SOL_ALB7,USLE_K7,SOL_EC7,SOL_Z8,SOL_BD8,SOL_AWC8,SOL_K8,SOL_CBN8,CLAY8,SILT8,SAND8,ROCK8,SOL_ALB8,USLE_K8,SOL_EC8,SOL_Z9,SOL_BD9,SOL_AWC9,SOL_K9,SOL_CBN9,CLAY9,SILT9,SAND9,ROCK9,SOL_ALB9,USLE_K9,SOL_EC9,SOL_Z10,SOL_BD10,SOL_AWC10,SOL_K10,SOL_CBN10,CLAY10,SILT10,SAND10,ROCK10,SOL_ALB10,USLE_K10,SOL_EC10
4261,,5643,Qf5-1a-5643,,,2,C,1000,0.5,0.5,SANDY-LOAM,300,1.5,0.08,26.11,0.6,12,13,75,0,0.15,0.25,0,1000,1.5,0.08,16.46,0.3,18,12,71,0,0.27,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,,5644,Qf6-1a-5644,,,2,C,1000,0.5,0.5,SANDY-LOAM,300,1.4,0.14,45.02,1.4,13,8,79,0,0.03,0.23,0,1000,1.5,0.14,26.42,0.4,16,7,78,0,0.22,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,,5645,Qf7-1a-5645,,,2,C,1000,0.5,0.5,SANDY-CLAY-LOAM,300,1.3,0.14,28.89,1.5,21,11,68,0,0.02,0.23,0,1000,1.4,0.14,17.53,0.5,25,9,66,0,0.18,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,,5646,Qf8-1a-5646,,,2,C,910,0.5,0.5,SANDY-LOAM,300,1.4,0.13,32.22,0.9,14,12,74,0,0.08,0.25,0,1000,1.5,0.13,15.17,0.3,19,12,70,0,0.27,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,,5647,Qf9-1a-5647,,,2,C,820,0.5,0.5,SANDY-LOAM,300,1.4,0.11,37.39,0.7,13,11,76,0,0.12,0.24,0,1000,1.5,0.11,19.96,0.2,17,10,74,0,0.33,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266,,5648,Rd1-1b-5648,,,2,B,1000,0.5,0.5,SAND,300,1.7,0.07,90.96,0.3,5,5,91,0,0.27,0.26,0,1000,1.7,0.07,98.69,0.2,6,3,92,0,0.33,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,,5649,Rd13-1c-5649,,,2,C,630,0.5,0.5,SANDY-LOAM,300,1.6,0.09,14.08,0.5,13,16,72,0,0.18,0.28,0,1000,1.6,0.09,11.61,0.3,16,13,71,0,0.27,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,,5650,Rd14-1a-5650,,,2,C,960,0.5,0.5,SANDY-LOAM,300,1.5,0.14,13.79,0.7,15,20,65,0,0.12,0.28,0,1000,1.6,0.14,5.7,0.3,23,16,61,0,0.27,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,,5651,Rd9-1a-5651,,,2,B,1000,0.5,0.5,LOAMY-SAND,300,1.5,0.12,91.13,0.6,7,7,87,0,0.15,0.18,0,1000,1.6,0.12,90.15,0.4,7,4,89,0,0.22,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,,5652,Re10-1a-5652,,,2,C,1000,0.5,0.5,LOAMY-SAND,300,1.4,0.12,79.77,0.3,7,10,83,0,0.27,0.24,0,1000,1.4,0.12,81.54,0.2,8,9,84,0,0.33,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,,5653,Re11-1a-5653,,,2,C,1000,0.5,0.5,SANDY-LOAM,300,1.7,0.14,9.1,0.4,12,18,71,0,0.22,0.31,0,1000,1.5,0.14,19.73,0.2,12,17,70,0,0.33,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,,5654,Re11-1a-5654,,,2,C,1000,0.5,0.5,LOAMY-SAND,300,1.7,0.08,30.11,0.4,7,10,83,0,0.22,0.31,0,1000,1.5,0.08,61.39,0.2,7,10,83,0,0.33,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,,5655,Re2-1a-5655,,,2,D,910,0.5,0.5,SANDY-LOAM,300,1.6,0.13,6.18,0.5,17,24,58,0,0.18,0.31,0,1000,1.5,0.13,8.98,0.2,18,23,58,0,0.33,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,,5656,Re3-1a-5656,,,2,C,1000,0.5,0.5,SANDY-LOAM,300,1.5,0.13,14.37,0.4,14,21,65,0,0.22,0.31,0,1000,1.3,0.13,31.46,0.2,14,19,66,0,0.33,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,,5657,Re4-1a-5657,,,2,D,1000,0.5,0.5,SANDY-LOAM,300,1.6,0.14,7.37,0.4,16,23,61,0,0.22,0.31,0,1000,1.4,0.14,18.63,0.2,15,22,63,0,0.33,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,,5658,Re5-1a-5658,,,2,C,1000,0.5,0.5,SANDY-LOAM,300,1.5,0.13,18.83,0.4,12,20,69,0,0.22,0.31,0,1000,1.3,0.13,29.08,0.2,14,22,64,0,0.33,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,,5659,Re5-1a-5659,,,2,C,1000,0.5,0.5,LOAMY-SAND,300,1.5,0.07,55.87,0.4,7,11,82,0,0.22,0.32,0,1000,1.3,0.07,76.3,0.2,8,12,80,0,0.33,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,,5661,Re6-1a-5661,,,2,C,1000,0.5,0.5,SANDY-LOAM,300,1.4,0.13,22.85,0.6,13,21,66,0,0.15,0.3,0,1000,1.4,0.13,16.17,0.3,18,20,62,0,0.27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4279,,5662,Re8-1a-5662,,,2,C,910,0.5,0.5,SANDY-LOAM,300,1.5,0.14,10.68,0.5,17,22,61,0,0.18,0.27,0,1000,1.5,0.14,7.27,0.3,22,21,56,0,0.27,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,,5664,Sm6-3a-5664,,,2,D,1000,0.5,0.5,CLAY-LOAM,300,1.3,0.17,7.41,1.1,34,29,37,0,0.05,0.28,0,1000,1.4,0.17,5.22,0.4,39,24,37,0,0.22,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,,5665,So2-3a-5665,,,2,D,1000,0.5,0.5,CLAY-LOAM,300,1.4,0.17,4.41,0.3,38,32,31,0,0.27,0.24,0,1000,1.5,0.17,0.1,0.2,43,31,24,0,0.33,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,,5666,Th10-b-5666,,,2,C,1000,0.5,0.5,LOAM,300,0.9,0.2,72.73,7.1,19,43,38,0,0,0.21,0,1000,0.9,0.2,57.28,3.8,21,32,47,0,3.00E-04,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,,5667,Th3-c-5667,,,2,C,630,0.5,0.5,LOAM,300,0.9,0.14,71.24,5.2,19,42,38,0,0,0.21,0,1000,0.9,0.14,58.03,3.2,22,35,43,0,1.00E-03,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,,5668,Th4-a-5668,,,2,B,1000,0.5,0.5,LOAM,300,0.7,0.2,164.14,7,18,45,38,0,0,0.09,0,1000,0.6,0.2,169.17,4.4,18,36,47,0,1.00E-04,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,,5669,Th4-b-5669,,,2,B,1000,0.5,0.5,LOAM,300,0.7,0.2,164.14,7,18,45,38,0,0,0.08,0,1000,0.6,0.2,169.17,4.4,18,36,47,0,1.00E-04,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,,5670,Th4-c-5670,,,2,B,880,0.5,0.5,LOAM,300,0.7,0.2,164.14,7,18,45,38,0,0,0.09,0,1000,0.6,0.2,169.17,4.4,18,36,47,0,1.00E-04,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,,5671,Th7-a-5671,,,2,B,980,0.5,0.5,LOAM,300,0.8,0.19,124.53,5.6,15,45,40,0,0,0.07,0,1000,0.7,0.19,133.67,3.3,15,35,51,0,8.00E-04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,,5672,Th8-a-5672,,,2,B,1000,0.5,0.5,LOAM,300,0.8,0.19,108.06,10.6,20,43,37,0,0,0.15,0,1000,0.8,0.19,81.84,8.1,22,32,46,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,,5673,Tm1-a-5673,,,2,C,1000,0.5,0.5,LOAM,300,1.1,0.2,27.35,4.4,18,35,47,0,1.00E-04,0.28,0,1000,1.1,0.2,23.79,2.4,21,38,41,0,4.80E-03,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,,5674,Tm2-a-5674,,,2,C,990,0.5,0.5,LOAM,300,1,0.2,41.13,4.2,19,38,43,0,1.00E-04,0.28,0,1000,1,0.2,37.25,2.2,22,36,42,0,7.00E-03,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,,5675,Tv1-a-5675,,,2,C,1000,0.5,0.5,LOAM,300,1.2,0.17,22.68,2.2,13,43,45,0,7.00E-03,0.09,0,1000,1.1,0.17,51.98,0.7,11,32,57,0,0.12,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,,5676,Tv2-a-5676,,,2,C,1000,0.5,0.5,LOAM,300,1,0.17,70.83,2.3,9,47,44,0,5.80E-03,0.01,0,1000,0.9,0.17,123.62,0.7,7,33,60,0,0.12,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,,5677,Tv2-b-5677,,,2,C,1000,0.5,0.5,LOAM,300,1,0.17,70.83,2.3,9,47,44,0,5.80E-03,0.01,0,1000,0.9,0.17,123.62,0.7,7,33,60,0,0.12,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,,5678,Tv2-c-5678,,,2,C,880,0.5,0.5,LOAM,300,1,0.17,70.83,2.3,9,47,44,0,5.80E-03,0.01,0,1000,0.9,0.17,123.62,0.7,7,33,60,0,0.12,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295,,5679,Tv3-a-5679,,,2,C,1000,0.5,0.5,LOAM,300,1,0.17,58.92,1.9,13,46,41,0,0.01,0.25,0,1000,0.9,0.17,91.16,0.7,12,34,54,0,0.12,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4296,,5680,Tv3-c-5680,,,2,C,930,0.5,0.5,LOAM,300,1,0.17,58.92,1.9,13,46,41,0,0.01,0.25,0,1000,0.9,0.17,91.16,0.7,12,34,54,0,0.12,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,,5681,Tv4-a-5681,,,2,C,810,0.5,0.5,LOAM,300,1.1,0.14,28.84,1.5,17,42,41,0,0.02,0.28,0,1000,1.1,0.14,33.06,0.5,16,33,50,0,0.18,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4298,,5682,Tv5-b-5682,,,2,C,810,0.5,0.5,LOAM,300,1.1,0.14,32.49,2,14,42,44,0,0.01,0.24,0,1000,1.1,0.14,38.75,0.7,14,34,52,0,0.12,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,,5683,Tv6-b-5683,,,2,C,720,0.5,0.5,LOAM,300,1.1,0.12,30.51,1.8,16,43,41,0,0.01,0.27,0,1000,1.2,0.12,18.08,0.6,19,33,48,0,0.15,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,,5684,Tv6-c-5684,,,2,C,650,0.5,0.5,LOAM,300,1.1,0.12,30.51,1.8,16,43,41,0,0.01,0.27,0,1000,1.2,0.12,18.08,0.6,19,33,48,0,0.15,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,,5686,Vc2-3a-5686,,,2,D,1000,0.5,0.5,CLAY,300,1.3,0.12,7.85,0.7,45,33,22,0,0.12,0.22,0,1000,1.4,0.12,4.55,0.4,48,32,20,0,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,,5687,Vc3-3a-5687,,,2,D,1000,0.5,0.5,CLAY-LOAM,300,1.5,0.15,2.69,0.9,39,29,32,0,0.08,0.22,0,1000,1.5,0.15,3.07,0.5,47,27,25,0,0.18,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
